874378,209,00000000000000
874378,456,03FF000000003C01
874378,489,0070000E01570000
874378,844,F17E0157002F0070
874378,866,00000000
874379,241,1C0200400000
874380,564,0000000000
874381,711,033F12BFE000
874382,568,6B
874383,485,5C0FB81F3A0001B8
874385,171,0000000000000000
874386,199,41D37527
874386,211,2DD4
874386,390,04005D08030180
874387,170,2DD12DD104522D49
874387,193,D1BE5A67D3399BD4
874387,190,04004905ABFF
874387,197,D3BBBDE290147EA8
874388,201,8000000743001800
874388,209,40007FFF00FF00
874388,389,1830
874388,417,00004100000043
874389,454,349D349D00C32D89
874389,419,00
874389,241,280200400000
874389,426,0065E69265F000
874389,456,43FF0000FFFF3C00
874390,451,065F065EFF304901
874390,493,01A90000000019FC
874390,452,4A62C07F044305BB
874390,189,038439F38400FF
874390,453,2DD12BF7B25C
874391,479,800200
874391,495,00000000
874391,500,000000000000
874391,501,0C0C000400000900
874391,481,00000000031CC0
874392,562,0000200800120022
874392,386,11FB010000000000
874392,568,6B
874392,647,C10001
874392,1005,0000000000FF
874393,707,065F065E0000CB00
874393,1516,FD1A0B02E219E901
874393,485,5C0F9F3F3F0001C4
874397,193,E1BF87DFE33AC3E4
874397,197,E3BCED33A015A7E3
874398,209,8000BFFE00FE00
874398,289,0000000000000000
874398,456,83FF0000FFFE3BFF
874398,171,0000000000000000
874399,489,006C000E01510000
874399,199,41D4793D
874399,241,340200400000
874399,211,2DD1
874399,840,019301D209
874400,170,2DD22DD206522B4A
874400,390,04005D08040180
874400,190,08004A05ABFE
874400,842,018401C209
874400,201,8000000A43001800
874401,560,0000200000001FFE
874401,493,01A90000000019FC
874401,495,00000000
874401,497,A20A00000800007A
874402,568,6B
874403,485,5C0F855F420001CD
874404,499,407C00
874406,711,033F12BFD000
874406,1105,000000000000
874407,193,F1C0B480F33BEBE4
874407,197,33BD1BD6B015A7E3
874408,209,C000FFFD00FD00
874408,389,182D
874408,454,349D349D00032D8C
874408,456,C3FF0000FFFD3BFE
874408,532,040043FE482A
874409,761,00010D0800000D
874409,241,000200400000
874411,171,0000000000000000
874411,199,41D6816A
874411,211,2DD1
874411,390,04005D08040180
874412,969,0706000000000000
874412,170,2DD52DD500522B4A
874412,568,6B
874413,190,0C004A05ABFD
874413,201,8000000D43001800
874413,493,01A90000000019FC
874413,417,00004100000043
874413,485,5C0F6A7F400001D0
874414,419,00
874414,495,00000000
874414,426,0065E69265F000
874414,451,065F065EFF004A00
874414,452,6D62C07F064303BA
874415,453,2DD52BF6B25C
874415,500,000000000000
874415,647,000001
874415,189,038439F38400FF
874415,479,800200
874416,501,0C0C000400000900
874418,193,C1C1E1C4033C13B7
874418,197,03BE4A918016D190
874418,209,00000000000000
874418,456,03FF000000003C01
874418,489,0070000E014B0000
874419,508,03EF058E0000F1E2
874419,241,1C0200400000
874419,528,060001FD
874420,567,221203
874421,352,DF7311FB03
874422,568,6B
874423,171,0000000000000000
874423,485,5C0F331F2F000128
874424,199,41D78581
874424,211,2DD4
874424,481,000000000010F0
874424,390,04005D08040180
874424,170,2DD32DD302522C4A
874425,190,00004A05AA00
874425,201,8000000043001800
874425,493,01A90000000019FC
874425,495,00000000
874427,193,D1C1E1C4133D3B90
874427,197,13BE4A919017F934
874428,209,40007FFF00FF00
874428,389,182A
874428,454,349D349D00432D8B
874428,456,43FF0000FFFF3C00
874428,844,F96B0148002A0070
874429,866,00000000
874429,241,280504400000
874430,554,0FA000
874431,711,033F12BFE000
874432,298,10F0706D000010A1
874432,568,6B
874433,1516,FC1A0B02E201D502
874433,485,5C0F193F3000012F
874434,499,80BC00
874436,171,0000000000000000
874436,199,41D98DA6
874436,211,2DD2
874436,390,04005D08040180
874437,170,2DD42DD404522A4A
874437,193,21C20EBA233E6273
874437,190,04004A05ABFF
874438,197,23BF791AE01822AA
874438,201,8000000743001800
874438,209,8000BFFE00FE00
874438,417,00004100000043
874439,456,83FF0000FFFE3BFF
874439,419,00
874439,489,006C000E01440000
874439,241,340200400000
874439,426,0065E69265F000
874440,493,01A90000000019FC
874440,451,065F065EFF104A03
874440,495,00000000
874440,452,0062C07F004301BD
874440,189,038439F38400FF
874441,453,2DD42BF6B25C
874441,479,800200
874441,500,000000000000
874441,501,0C0C000400000900
874441,309,0200166E210D1318
874442,562,0000200800120022
874442,647,430001
874442,568,6B
874442,707,065F065E0000CB00
874442,977,014E800000000000
874443,979,800020003FFF3C
874443,988,81000A000000
874443,1001,03760E0203500D25
874443,485,5C0EFD5F36000238
874445,546,0099C00000352F
874446,558,F8000A8000006A03
874447,193,31C33B9D333F8927
874448,197,33C0A735F0194B61
874448,209,C000FFFD00FD00
874448,389,1822
874448,454,349D349D00832D8A
874448,171,0000000000000000
874449,456,C3FF0000FFFD3BFE
874449,199,41DB95CD
874449,241,000200400000
874449,211,2DD3
874449,170,2DD42DD40652294A
874450,390,04005D08040180
874450,190,08004A05ABFE
874450,840,019A01D409
874450,201,8000000A43001800
874450,842,018D01C309
874451,493,01A90000000019FC
874451,560,0000300000001FFD
874451,495,00000000
874451,311,1D01896728D1080A
874452,566,00004E0010
874452,568,6B
874452,989,000000B01D020000
874453,485,5C0EE57F3B000245
874454,481,000000000114E0
874456,711,033F10BFD000
874456,995,C7C86DA56601C8
874457,193,01C4684B0340AF1C
874457,197,03C1D51AC01A7416
874458,209,00000000000000
874458,456,03FF000000003C01
874458,489,0070000E013D0000
874458,532,060063FD6C35
874458,761,00010008000000
874459,241,1C0200400000
874460,381,222442FF006A
874461,171,0000000000000000
874461,199,41DC99D5
874461,211,2DD3
874461,390,04005D08040180
874462,313,0000000000000000
874462,170,2DD52DD500522B4A
874462,190,0C004A05ABFD
874462,568,6B
874462,201,8000000D43001800
874463,493,01A90000000019FC
874463,417,00004100000043
874463,495,00000000
874463,419,00
874463,485,5C0EB11F380001AE
874464,426,0065E69265F000
874464,499,C0FC00
874464,451,065F065EFF204A02
874464,452,2762C080024307BC
874465,453,2DD52BF6B25C
874465,500,000000000000
874465,647,820001
874465,189,038439F38400FF
874466,479,800200
874466,501,0C0C000400000900
874466,961,0765F78000000000
874466,1225,403B0000000000
874467,1910,00170000000000
874467,193,11C5954E1341D580
874468,197,53C202C4D01B9CA0
874468,209,40007FFF00FF00
874468,389,1825
874468,454,349D349D00C32D89
874468,456,43FF0000FFFF3C00
874469,508,02A005C1000001A7
874469,528,00000000
874469,241,280200400000
874471,810,0A31CD9C65C4E319
874472,568,6B
874473,1516,FB02FAFF12D92F3E
874473,171,0000000000000000
874473,485,5C0E953F300001AA
874474,199,41DEA1DC
874474,211,2DD4
874474,390,04005D08040180
874474,170,2DD62DD60252294A
874475,190,00004A05AA00
874475,201,8000000043001800
874475,493,01A90000000019FC
874475,495,00000000
874477,193,21C6C1B22342FC01
874477,197,63C33051E01CC4BB
874477,209,8000BFFE00FE00
874478,456,83FF0000FFFE3BFF
874478,489,007C000E01360000
874478,844,E15F01360027007C
874478,866,00000000
874479,241,340200400000
874480,564,0000000000
874481,711,033F0CBFC000
874482,481,000000000218D0
874482,568,6B
874483,485,5C0E795F2B0001A9
874486,171,0000000000000000
874486,199,41DFA5DD
874486,211,2DD5
874486,390,04005D08040180
874487,170,2DD52DD50452294A
874487,193,31C7EE4D734448F0
874487,190,04004A05ABFF
874488,197,73C33051F01DEC10
874488,201,8000000743001800
874488,209,C000FFFD00FD00
874488,389,1827
874488,417,00004100000043
874489,454,349D349D00032D8C
874489,419,00
874489,241,000504400000
874489,426,0065E69265F000
874489,456,C3FF0000FFFD3BFE
874490,451,065F065EFF304A01
874490,493,01A90000000019FC
874490,452,4A62C080044305BB
874490,495,00000000
874490,189,038439F38400FF
874491,453,2DD52BF6B25C
874491,479,800200
874491,500,000000000000
874491,501,0C0C000400000900
874491,499,003C00
874492,562,0000200800120022
874492,386,11FB010000000000
874492,568,6B
874492,647,C10001
874492,707,065F065E0000CB00
874493,1516,FA1BE60000000000
874493,485,5C0E5D7F2A0001AC
874497,193,41C819F443456F9A
874498,197,43C45D86001E1381
874498,209,00000000000000
874498,456,03FF000000003C01
874498,171,0000000000000000
874499,489,0084000E01300000
874499,199,41E1ADCC
874499,241,1C0200400000
874499,211,2DD4
874499,840,01A101E209
874499,170,2DD52DD50652284A
874500,390,04005D08040180
874500,190,08004A05ABFE
874500,842,019801D509
874500,201,8000000A43001800
874501,560,0000000000000000
874501,493,01A90000000019FC
874501,495,00000000
874501,497,A20A00000800007A
874502,568,6B
874503,485,5C0E241F29000112
874504,1009,009E51081A4F0E54
874506,711,033F0BBFD000
874506,1105,000000000000
874507,193,51C819F4534695B9
874507,197,53C58A90101F3B13
874508,209,40007FFF00FF00
874508,389,1824
874508,454,349D349D00432D8B
874508,456,43FF0000FFFF3C00
874508,532,000002000000
874509,761,00010708000007
874509,241,280200400000
874511,171,0000000000000000
874511,199,41E2B1C0
874511,211,2DD4
874511,390,04005D08040180
874511,304,02
874512,568,6B
874512,170,2DD52DD500522B4A
874512,190,0C004A05ABFD
874513,201,8000000D43001800
874513,493,01A90000000019FC
874513,417,00004100000043
874513,485,5C0E073F26000112
874514,419,00
874514,495,00000000
874514,426,0065E69265F000
874514,481,00000000031CC0
874514,451,065F065EFF004A00
874515,452,6D62C080064303BA
874515,453,2DD52BF6B25C
874515,500,000000000000
874515,189,038439F38400FF
874515,647,000001
874516,479,800200
874516,501,0C0C000400000900
874516,969,0706000000000000
874517,193,61C945DA6347BB96
874517,197,63C6B7682020626B
874518,209,8000BFFE00FE00
874518,456,83FF0000FFFE3BFF
874518,489,008C000E012A0000
874518,508,0317071A00005084
874518,528,020001FF
874519,241,340200400000
874521,320,120201
874522,568,6B
874523,171,0000000000000000
874523,485,5C0DE95F2200020F
874524,199,41E4B9A7
874524,211,2DD4
874524,352,DF7311FB03
874524,390,04005D08040180
874524,170,2DD52DD502522A4A
874525,190,00004A05AA00
874525,201,8000000043001800
874525,493,01A90000000019FC
874525,495,00000000
874526,499,407C00
874527,193,71CA70927348E1C6
874527,197,73C7E48A30218951
874528,209,C000FFFD00FD00
874528,389,1822
874528,454,349D349D00832D8A
874528,456,C3FF0000FFFD3BFE
874528,844,E968012700220098
874529,866,00000000
874529,241,000200400000
874530,554,4E9403
874531,711,033F0ABFD000
874532,298,10F0706D000010B1
874532,568,6B
874533,485,5C0DCB7F1D00020C
874534,1221,0000000000
874536,171,0000000000000000
874536,199,41E6C177
874536,211,2DD4
874536,390,04005D08040180
874536,1257,E10000AE3C00
874537,170,2DD62DD60452284A
874537,190,04004A05ABFF
874537,193,41CB9C29834907BE
874537,197,83C810600022B07E
874538,201,8000000744001800
874538,209,00000000000000
874538,417,00004100000044
874538,456,03FF000000003C01
874539,419,00
874539,489,00A0000E01240000
874539,241,1C0200400000
874539,426,0065E69265F000
874539,493,01A90000000019FC
874540,451,065F065EFF104A03
874540,495,00000000
874540,452,0062C080004401BC
874540,562,0000200800120022
874541,189,038439F38400FF
874541,453,2DD62BF5B25C
874541,479,800200
874541,500,000000000000
874541,501,0C0C000400000900
874542,309,0200166E210D1318
874542,647,430001
874542,707,065F065E0000CB00
874542,568,6B
874542,977,014E800000000000
874543,979,800020005FFE3C
874543,988,81000A000000
874543,1001,03950E0503790D28
874543,1017,00000000510C6111
874543,485,5C0D921F1D000173
874544,1019,0019
874544,1020,480E0D5454205454
874544,481,000000000010F0
874544,1217,10CB2F3C54000000
874544,1223,100000
874545,1233,000000010D570000
874545,546,0099000000352F
874545,558,08000A8000006A00
874546,1322,0324183C403C
874547,193,51CCC6B7934A2DC1
874548,197,93C93C311023D76C
874548,209,40007FFF00FF00
874548,389,1824
874548,454,349D349D00C32D89
874548,171,0000000000000000
874549,456,43FF0000FFFF3C00
874549,199,41E7C560
874549,241,280504400000
874549,211,2DD5
874549,840,01AE01E909
874550,170,2DD62DD60652274A
874550,390,04005D08040180
874550,190,08004A05ABFE
874550,842,019C01DB09
874550,201,8000000A44001800
874551,560,0000100000001FFF
874551,493,01A90000000019FC
874551,495,00000000
874551,311,1D01896728D1080A
874552,566,0000400018
874552,568,6B
874552,989,000000B01D020000
874553,1227,113B113B
874553,1516,FE02F20208639C01
874553,485,5C0D733F1C000173
874554,499,80BC00
874556,711,033F08BFC000
874556,995,C7C86DA56601C8
874556,1249,4855313033393434
874557,193,61CDF194A34B536B
874557,197,A3CA68642024FE32
874558,209,8000BFFE00FE00
874558,456,83FF0000FFFE3BFF
874558,489,00A8000E011F0000
874558,532,020023FF241F
874558,761,00010A0800000A
874559,241,340200400000
874560,381,222442FF0087
874561,171,0000000000000000
874561,199,41E9CD23
874561,211,2DD5
874561,390,04005D08040180
874562,313,0000000000000000
874562,170,2DD62DD600522A4A
874562,190,0C004A05ABFD
874562,568,6B
874563,201,8000000D44001800
874563,493,01A90000000019FC
874563,417,00004100000044
874563,495,00000000
874563,419,00
874564,485,5C0D565F1B000175
874564,426,0065E69265F000
874564,1300,4731524336533530
874564,451,065F065EFF204A02
874564,452,2762C080024407BB
874565,453,2DD62BF5B25C
874565,500,000000000000
874565,647,820001
874565,1417,A8417956966640C8
874566,189,038439F38400FF
874566,479,800200
874566,501,0C0C000400000900
874566,961,0765F78000000000
874566,1323,9A179918
874567,193,B1CE1C2DB34C7930
874568,197,B3CA6864702524F7
874568,209,C000FFFD00FD00
874568,389,1824
874568,454,349D349D00032D8C
874568,456,C3FF0000FFFD3BFE
874569,508,033208C60000A156
874569,528,040001FE
874569,241,000200400000
874571,481,000000000114E0
874572,568,6B
874573,171,0000000000000000
874573,485,5C0D3C7F19000179
874574,199,41EAD0FF
874574,211,2DD5
874574,390,04005D08040180
874574,810,0A31CD9C65C4E319
874574,170,2DD62DD60252294A
874575,190,00004A05AA00
874575,201,8000000044001800
874575,493,01A90000000019FC
874575,495,00000000
874576,1275,000000
874576,1328,00000000
874577,193,81CF46B9834D9E72
874577,197,83CB94C940264BBA
874578,209,00000000000000
874578,456,03FF000000003C01
874578,489,00AC000E01190000
874578,844,F1700119002300AC
874578,866,00000000
874579,241,1C0200400000
874580,564,0000000000
874581,711,033F02BFC000
874582,499,C0FC00
874582,568,6B
874583,485,5C0CFF1F160001D8
874586,171,0000000000000000
874586,199,41ECD8B4
874586,211,2DD5
874586,390,04005D08040180
874587,170,2DD42DD404522A4A
874587,193,91D0714D934EC3EF
874587,190,04004A05ABFF
874587,197,93CCC11450277277
874588,201,8000000743001800
874588,209,40007FFF00FF00
874588,389,1822
874588,417,00004100000043
874589,454,349D349D00432D8B
874589,419,00
874589,456,43FF0000FFFF3C00
874589,241,280200400000
874589,426,0065E69265F000
874590,493,01A90000000019FC
874590,451,065F065EFF304A01
874590,495,00000000
874590,452,4A62C080044305BB
874590,189,038439F38400FF
874591,453,2DD42BF5B25C
874591,479,800200
874591,500,000000000000
874591,501,0C0C000400000900
874591,562,0000200800120022
874592,386,11FB010000000000
874592,647,C10001
874592,568,6B
874592,707,065F065E0000CB00
874593,1516,FD1A0B02E219E901
874593,485,5C0CE23F160001DB
874597,193,A1D19B49A34FE97C
874597,197,A3CDED20602898AA
874598,209,8000BFFE00FE00
874598,456,83FF0000FFFE3BFF
874598,489,00A4000E01160000
874598,171,0000000000000000
874599,840,01B501F009
874599,199,41EEE054
874599,241,340200400000
874599,211,2DD3
874599,842,01A301DE09
874599,170,2DD52DD50652284A
874600,390,04005D08040180
874600,190,08004A05ABFE
874600,560,0000200000001FFE
874600,201,8000000A44001800
874601,493,01A90000000019FC
874601,495,00000000
874601,481,000000000218D0
874602,568,6B
874603,485,5C0CC55F180001E0
874604,497,A20A00000800007A
874606,711,033F02BFB000
874606,1105,000000000000
874607,193,B1D2C561F3500EA2
874607,197,F3CE19537029BEC8
874608,209,C000FFFD00FD00
874608,389,1824
874608,454,349D349D00832D8A
874608,456,C3FF0000FFFD3BFE
874608,532,040043FE482A
874609,761,00010D0800000D
874609,241,000504400000
874611,171,0000000000000000
874611,199,41EFE420
874611,211,2DD4
874611,390,04005D08040180
874611,499,003C00
874612,568,6B
874612,170,2DD52DD500522B4A
874613,190,0C004A05ABFD
874613,201,8000000D44001800
874613,493,01A90000000019FC
874613,417,00004100000044
874613,485,5C0CA77F190001E3
874614,419,00
874614,495,00000000
874614,426,0065E69265F000
874614,969,0706000000000000
874614,451,065F065EFF004A00
874615,452,6D62C081064403B9
874615,453,2DD52BF5B25C
874615,500,000000000000
874615,647,000001
874615,189,038439F38400FF
874616,479,800200
874616,501,0C0C000400000900
874617,193,81D3EEB7C35133F5
874618,197,C3CF44C3402AE4D2
874618,209,00000000000000
874618,456,03FF000000003C01
874618,489,009C000E01150000
874619,508,031D08330000F0B8
874619,528,060001FD
874619,241,1C0200400000
874621,352,DF7311FB03
874622,568,6B
874623,171,0000000000000000
874623,485,5C0C6D1F17000147
874624,199,41F1EBBD
874624,211,2DD4
874624,390,04005D08040180
874624,170,2DD52DD502522A4A
874625,190,00004A05AA00
874625,201,8000000044001800
874625,493,01A90000000019FC
874625,495,00000000
874627,193,91D3EEB7D3525912
874627,197,D3D06F56902B0A9E
874628,209,40007FFF00FF00
874628,389,1826
874628,454,349D349D00C32D89
874628,456,43FF0000FFFF3C00
874628,844,F954011500260090
874629,866,00000000
874629,241,280200400000
874630,554,8D8802
874631,711,033F02BFC000
874632,298,10F0706D00001081
874632,568,6B
874633,1516,FC1A0B02E201D501
874633,485,5C0C4F3F16000148
874634,481,00000000031CC0
874636,171,0000000000000000
874636,199,41F3F346
874636,211,2DD4
874636,390,04005D08040180
874637,170,2DD42DD404522A4A
874637,193,E1D41861E3537E0C
874637,190,04004A05ABFF
874637,197,E3D19A74A02C3009
874638,201,8000000744001800
874638,209,8000BFFE00FE00
874638,417,00004100000044
874638,456,83FF0000FFFE3BFF
874639,419,00
874639,489,008C000E01150000
874639,241,340200400000
874639,426,0065E69265F000
874639,493,01A90000000019FC
874640,451,065F065EFF104A03
874640,495,00000000
874640,452,0062C081004401BC
874640,562,0000200800120022
874641,189,038439F38400FF
874641,453,2DD42BF4B25C
874641,479,800200
874641,500,000000000000
874641,501,0C0C000400000900
874642,309,0200166E210D1318
874642,647,430001
874642,1005,0000000000FF
874642,568,6B
874642,707,065F065E0000CB00
874642,1273,000000
874643,977,014E800000000000
874643,979,800020007FFD3C
874643,988,81000A000000
874643,485,5C0C305F15000148
874644,1001,03B90E08038F0D2B
874644,499,407C00
874645,546,0099400000352F
874645,550,9000000000000000
874646,558,58000A8000006A01
874647,193,F1D5417CF354A2E6
874648,197,F3D2C5F4B02D5540
874648,209,C000FFFD00FD00
874648,389,1827
874648,454,349D349D00032D8C
874648,171,0000000000000000
874649,456,C3FF0000FFFD3BFE
874649,199,41F4F70F
874649,241,000200400000
874649,211,2DD3
874649,840,01C001F409
874650,170,2DD42DD40652294A
874650,390,04005D08030180
874650,190,08004A05ABFE
874650,842,01B001EB09
874650,201,8000000A44001800
874651,560,0000300000001FFD
874651,493,01A90000000019FC
874651,495,00000000
874652,311,1D01896728D1080A
874652,566,00005A0000
874652,568,6B
874652,989,000000B01D020000
874653,485,5C0C127F1500014A
874656,711,033F01BFC000
874656,995,C7C86DA56601C8
874657,193,C1D66A99C355C710
874657,197,C3D3F011802FA040
874657,209,00000000000000
874658,308,02A8A592
874658,456,03FF000000003C01
874658,489,0080000E01160000
874658,532,060063FD6C35
874659,761,00010008000000
874659,241,1C0200400000
874660,381,222442FF008B
874661,171,0000000000000000
874661,199,41F6FE93
874661,211,2DD3
874661,390,04005D08030180
874662,313,0000000000000000
874662,170,2DD42DD400522C4A
874662,190,0C004A05ABFD
874662,568,6B
874662,201,8000000D44001800
874663,1922,00570000000000
874663,417,00004100000044
874663,493,01A90000000019FC
874663,419,00
874664,485,5C0BD51F150001AC
874664,426,0065E69265F000
874664,481,000000000010F0
874664,451,065F065EFF204A02
874664,495,00000000
874665,452,2762C081024407BB
874665,453,2DD42BF4B25C
874665,500,000000000000
874665,647,820001
874665,189,038439F38400FF
874666,479,800200
874666,501,0C0C000400000900
874666,961,0765F78000000000
874667,193,D1D79433D356EBFE
874668,197,D3D3F0119030C5BE
874668,209,40007FFF00FF00
874668,389,1829
874668,454,349D349D00432D8B
874668,456,43FF0000FFFF3C00
874669,508,03D406A2000001BE
874669,528,00000000
874669,241,280504400000
874670,567,221203
874672,499,80BC00
874672,568,6B
874673,1516,FB02FAFF02D92D0D
874673,171,0000000000000000
874673,485,5C0BB63F190001B1
874674,199,41F8060C
874674,211,2DD3
874674,810,0A31CD9C65C4E319
874674,390,04005D08030180
874674,170,2DD42DD402522B4A
874675,190,00004A05AA00
874675,201,8000000044001800
874675,493,01A90000000019FC
874675,495,00000000
874677,193,E1D8BC9C23571048
874677,197,23D41B1EA031EB22
874677,209,8000BFFE00FE00
874678,456,83FF0000FFFE3BFF
874678,489,0070000E01170000
874678,844,E136011700290070
874678,866,00000000
874679,241,340200400000
874680,564,0000000000
874681,711,033EFEBFB000
874682,568,6B
874683,485,5C0B995F1A0001B5
874686,171,0000000000000000
874686,199,41F909C9
874686,211,2DD3
874686,390,04005D08030180
874687,170,2DD42DD404522A4A
874687,193,F1D9E58733583495
874687,190,04004A05ABFF
874688,197,33D545B6F0321017
874688,201,8000000744001800
874688,209,C000FFFD00FD00
874688,389,182A
874688,417,00004100000044
874689,454,349D349D00832D8A
874689,419,00
874689,241,000200400000
874689,426,0065E69265F000
874689,456,C3FF0000FFFD3BFE
874690,451,065F065EFF304A01
874690,493,01A90000000019FC
874690,452,4A62C081044405BA
874690,495,00000000
874691,189,038439F38400FF
874691,453,2DD42BF4B25C
874691,479,800200
874691,500,000000000000
874691,501,0C0C000400000900
874692,481,000000000114E0
874692,562,0000200800120022
874692,386,11FB010000000000
874692,568,6B
874692,647,C10001
874693,707,065F065E0000CB00
874693,1516,FA1BE60000000000
874693,485,5C0B7B7F1A0001B7
874697,193,01DA0E270359593D
874698,197,03D66F9EC03335F5
874698,209,00000000000000
874698,456,03FF000000003C01
874698,171,0000000000000000
874699,489,0064000E01170000
874699,199,41FB1131
874699,840,01C701FF09
874699,211,2DD3
874699,241,1C0200400000
874699,170,2DD32DD306522A4A
874700,390,04005D08030180
874700,190,08004A05ABFE
874700,842,01B501F209
874700,201,8000000A44001800
874701,560,0000000000000000
874701,493,01A90000000019FC
874701,495,00000000
874702,497,A20A00000800007A
874702,568,6B
874703,485,5C0B3F1F1F000120
874704,499,C0FC00
874706,711,033EFCBFB000
874706,1105,000000000000
874707,193,11DB36B0135BA195
874707,197,13D79A59D0345B3D
874708,209,40007FFF00FF00
874708,389,182C
874708,454,349D349D00C32D89
874708,456,43FF0000FFFF3C00
874708,532,000002000000
874709,761,00010708000007
874709,241,280200400000
874711,171,0000000000000000
874711,199,41FD1899
874711,211,2DD2
874711,390,04005D08030180
874712,969,0706000000000000
874712,568,6B
874712,170,2DD32DD300522D4A
874712,190,0C004A05ABFD
874713,201,8000000D44001800
874713,493,01A90000000019FC
874713,417,00004100000044
874713,485,5C0B233F23000128
874714,419,00
874714,495,00000000
874714,426,0065E69265F000
874714,451,065F065EFF004A00
874714,452,6D62C081064403B9
874715,453,2DD32BF4B25C
874715,500,000000000000
874715,647,000001
874715,189,038439F38400FF
874716,479,800200
874716,501,0C0C000400000900
874717,193,21DC5EDE235CC5FF
874717,197,23D8C4B7E0358031
874718,209,8000BFFE00FE00
874718,456,83FF0000FFFE3BFF
874718,489,0058000E01160000
874718,508,0453040E000050B2
874718,528,020001FF
874719,241,340200400000
874721,352,DF7311FB03
874722,568,6B
874723,171,0000000000000000
874723,485,5C0B065F28000130
874724,199,41FE1C48
874724,211,2DD2
874724,390,04005D08030180
874724,481,000000000218D0
874724,170,2DD12DD102522E4A
874725,190,00004A05AA00
874725,201,8000000043001800
874725,493,01A90000000019FC
874725,495,00000000
874727,193,31DD874C335DEA31
874727,197,33D9EE65F036A544
874728,209,C000FFFD00FD00
874728,389,182B
874728,454,349D349D00032D8C
874728,456,C3FF0000FFFD3BFE
874728,844,E9150113002B0050
874729,866,00000000
874729,241,000505400000
874730,554,CCBC01
874731,711,033EF8BFB000
874732,298,10F0706D00001091
874732,568,6B
874733,485,5C0AEB7F2D000239
874734,499,003C00
874736,171,0000000000000000
874736,199,4200239E
874736,211,2DD0
874736,390,04005D08030180
874737,170,2DD12DD104522D4A
874737,190,04004A05ABFF
874737,193,01DEAF50435E0E70
874738,197,43DA1800C037C9EB
874738,201,8000000743001800
874738,209,00000000000000
874738,417,00004100000043
874739,456,03FF000000003C01
874739,419,00
874739,489,0048000E01110000
874739,241,1C0200400000
874739,426,0065E69265F000
874740,493,01A90000000019FC
874740,451,065F065EFF104A03
874740,495,00000000
874740,452,0062C082004301BD
874740,562,0000200800120022
874741,189,038439F38400FF
874741,453,2DD12BF3B25C
874741,479,800200
874741,500,000000000000
874741,501,0C0C000400000900
874742,309,0200166E210D1318
874742,647,430001
874742,707,065F065E0000CB00
874742,568,6B
874742,977,014E800000000000
874743,979,8000200000003C
874743,988,81000A000000
874743,1001,03D40E0C03AD0D2F
874743,485,5C0AB81F350001AE
874745,546,0099800000352F
874745,558,A8000A8000006A02
874747,193,11DFD79C535F3267
874748,197,53DB41A3D038EE94
874748,209,40007FFF00FF00
874748,389,182E
874748,454,349D349D00432D8B
874748,171,0000000000000000
874749,456,43FF0000FFFF3C00
874749,199,42022AF7
874749,241,280200400000
874749,211,2DD0
874749,840,01CC020109
874750,170,2DD22DD206522B4A
874750,390,04005D08030180
874750,190,08004A05ABFE
874750,842,01BE01F609
874750,201,8000000A44001800
874751,560,0000100000001FFF
874751,493,01A90000000019FC
874751,495,00000000
874752,311,1D01896728D1080A
874752,566,0000540008
874752,568,6B
874752,989,000000B01D020000
874753,1516,FE02F20208639C01
874753,485,5C0A9D3F3A0001B8
874754,481,00000000031CC0
874756,711,033EF4BFA000
874756,995,C7C86DA56601C8
874756,1009,009E51081A4F0E54
874757,193,21E0FF8F63605671
874757,197,63DC6B9220391347
874757,209,8000BFFE00FE00
874758,456,83FF0000FFFE3BFF
874758,489,0040000E010C0000
874758,532,020023FF241F
874758,761,00010A0800000A
874759,241,340200400000
874760,381,222442FF0083
874761,171,0000000000000000
874761,199,42043247
874761,211,2DD1
874761,390,04005D08030180
874762,313,0000000000000000
874762,170,2DD32DD300522D4A
874762,568,6B
874762,190,0C004A05ABFD
874763,201,8000000D44001800
874763,493,01A90000000019FC
874763,417,00004100000044
874763,495,00000000
874763,419,00
874764,485,5C0A835F400001C4
874764,426,0065E69265F000
874764,499,407C00
874764,451,065F065EFF204A02
874764,452,2762C082024407BB
874765,453,2DD32BF3B25C
874765,500,000000000000
874765,647,820001
874765,189,038439F38400FF
874766,479,800200
874766,501,0C0C000400000900
874766,961,0765F78000000000
874767,193,71E1271B736179F9
874768,197,73DD94F0303A37C7
874768,209,C000FFFD00FD00
874768,389,182E
874768,454,349D349D00832D8A
874768,456,C3FF0000FFFD3BFE
874769,508,04AA03410000A145
874769,528,040001FE
874769,241,000200400000
874772,810,0A31CD9C65C4E319
874772,568,6B
874773,171,0000000000000000
874773,485,5C0A6A7F460001D1
874774,199,420535EF
874774,211,2DD2
874774,390,04005D08030180
874774,170,2DD22DD202522D4A
874775,190,00004A05AA00
874775,201,8000000044001800
874775,493,01A90000000019FC
874775,495,00000000
874777,193,41E24EF943629DB8
874777,197,43DEBDE2003B5C0C
874778,209,00000000000000
874778,456,03FF000000003C01
874778,489,003C000E01060000
874778,844,F0F60106002C003C
874778,866,00000000
874779,241,1C0200400000
874780,564,0000000000
874781,711,033EF4BFA000
874782,481,000000000010F0
874782,568,6B
874783,485,5C0A3C1F5200014F
874786,171,0000000000000000
874786,199,42073D37
874786,211,2DD1
874786,390,04005D08030180
874787,170,2DD22DD204522C4A
874787,193,51E3767D5363C1C3
874787,190,04004A05ABFF
874788,197,53DFE6DD103C8068
