Time(ms), ID, Bus, Data
217457401,209,0,C17AFE8333CA00
217457533,211,0,2C06
217457661,389,0,1819
217457885,390,0,04005D0800017F
217458084,241,0,624905400000
217458313,454,0,349D349D00032D8C
217458554,456,0,C3FF0000FFFD3BFE
217458788,485,0,5CEF407000000237
217459020,508,0,0228FF9B017BA293
217459190,528,0,040001FE
217459304,568,0,6B
217460362,499,0,80BC00
217461801,170,0,2C072C070053F900
217462005,190,0,0E430005ABBA
217462252,201,0,8000002D00011800
217462512,493,0,01A9000000001B8A
217462742,417,0,00004100000000
217462915,495,0,00000000
217463034,419,0,00
217463247,426,0,08662694663000
217463517,451,0,06630662FF000000
217463760,452,0,6D62C073060003FD
217463959,453,0,2C072C07B25C
217464171,500,0,000000000000
217464325,647,0,000001
217466551,485,0,5CEF4010000001D7
217466879,193,0,401D7CBE0331CDCA
217467106,197,0,C38B18DA0258B7B9
217467319,209,0,017A3E8633CD00
217467568,456,0,03FF000000003C01
217467814,489,0,0FFC000E00000000
217468016,241,0,7E4700400000
217468130,568,0,6B
217468332,711,0,033FB0BF5000
217468572,844,0,F1AB000000190FFC
217468743,866,0,00000000
217469111,564,0,0000000000
217469421,171,0,0000000000000000
217469584,199,0,43EF785D
217469720,211,0,2C06
217469957,390,0,04005D0800017F
217470523,497,0,A21200000800007A
217472911,1105,0,000000000000
217473658,189,0,01B813F1B800FF
217473894,170,0,2C072C070253F800
217474049,479,0,800200
217474248,190,0,02430005ABBD
217474493,501,0,0C0C000400000900
217474735,201,0,8000002000011800
217474979,493,0,01A9000000001B8A
217475153,495,0,00000000
217476551,485,0,5CEF4030000001F7
217476784,193,0,501D7CBE1331CDCA
217477008,197,0,D38B18DA1258B7B9
217477221,209,0,417A7E8533CC00
217477352,389,0,1819
217477580,454,0,349D349D00432D8B
217477826,456,0,43FF0000FFFF3C00
217478031,241,0,4A4600400000
217478269,562,0,0000200800120022
217478384,568,0,6B
217479186,386,0,11FB010000000000
217480508,481,0,000000000010F0
217481791,171,0,0000000000000000
217481953,199,0,43EF785D
217482090,211,0,2C06
217482351,390,0,04005D0800017F
217482933,969,0,0706000000000000
217486296,193,0,601D7CBE2331CDCA
217486529,170,0,2C072C070453F700
217486754,197,0,E38B18DA2258B7B9
217486954,190,0,06430005ABBC
217487170,209,0,817ABE8433CB00
217487410,201,0,8000002700011800
217487640,417,0,00004100000000
217487887,456,0,83FF0000FFFE3BFF
217488087,241,0,564700400000
217488204,419,0,00
217488438,485,0,5CEF415000000218
217488650,426,0,08662694663000
217488895,489,0,0FFC000E00000000
217489131,451,0,06630662FF100003
217489370,493,0,01A9000000001B8A
217489612,452,0,0062C07300000000
217489786,495,0,00000000
217489982,453,0,2C072C07B25C
217490097,568,0,6B
217490307,500,0,000000000000
217490493,352,0,DF7311FB03
217490645,647,0,430001
217490836,840,0,0000000000
217491075,707,0,066306620000CA00
217491267,842,0,0000000000
217491515,560,0,0000200000001FFE
217491760,977,0,014E800020000000
217491983,979,0,800020007FFD3A
217492195,988,0,81000A000000
217492397,711,0,033FB1BF5000
217492634,1001,0,00001929000018ED
217492877,1017,0,00000000510C6219
217493032,499,0,C0FC00
217493166,1019,0,0019
217493400,1020,0,4813135B5B205B5B
217493569,1187,0,0C328000
217493807,1217,0,10CA343A5B000000
217493962,1223,0,100000
217494218,1233,0,000000010D600000
217494468,171,0,0000000000000000
217494628,199,0,43EF785D
217494764,211,0,2C06
217494986,546,0,00994000003832
217495207,390,0,04005D0800017F
217495450,558,0,5000000000006A01
217496544,485,0,5CEF407000000237
217496815,193,0,701D7CBE3331CDCA
217497039,197,0,F38B18DA3258B7B9
217497258,209,0,C17AFE8333CA00
217497386,389,0,1819
217497616,454,0,349D349D00832D8A
217497856,456,0,C3FF0000FFFD3BFE
217498061,241,0,624600400000
217498261,532,0,041243EC482A
217498373,568,0,6B
217498595,761,0,00010D1800090D
217498816,189,0,01B813F1B800FF
217499050,170,0,2C072C070653F600
217499201,479,0,800200
217499401,190,0,0A430005ABBB
217499645,501,0,0C0C000400000900
217499891,201,0,8000002A00011800
217500135,493,0,01A9000000001B8A
217500382,495,0,00000000
217500618,298,0,10E0706C00001091
217506553,485,0,5CEF4110000001D8
217506802,171,0,0000000000000000
217507038,193,0,401D7CBE0331CDCA
217507264,197,0,C38B18DA0258B7B9
217507424,199,0,43EF785D
217507637,209,0,017A3E8633CD00
217507768,211,0,2C06
217507978,241,0,7E4600400000
217508200,390,0,04005D0800017F
217508448,456,0,03FF000000003C01
217508694,489,0,0FFC000E00000000
217508933,508,0,023CFF97017BF2AD
217509104,528,0,060001FD
217509293,566,0,00005A0000
217509407,568,0,6B
217509653,989,0,0000009F88020000
217509815,1227,0,10CA10CB
217510041,1927,0,00CB0000000000
217510493,309,0,02001362210D1302
217511460,170,0,2C072C070053F900
217511664,190,0,0E430005ABBA
217511910,201,0,8000002D00011800
217512171,493,0,01A9000000001B8A
217512401,417,0,00004100000000
217512575,495,0,00000000
217512689,419,0,00
217512946,426,0,08662694663000
217513170,481,0,000000000114E0
217513403,451,0,06630662FF200002
217513654,452,0,2762C073020007FF
217513852,453,0,2C072C07B25C
217514066,500,0,000000000000
217514220,647,0,820001
217514455,1265,0,418E018E00750812
217514569,1267,0,3E
217514806,1417,0,304B7816B865F0C7
217515037,1906,0,00110000000000
217516551,485,0,5CEF4030000001F7
217516784,193,0,501D7CBE1331CDCA
217517008,197,0,D38B18DA1258B7B9
217517220,209,0,417A7E8533CC00
217517351,389,0,1819
217517582,454,0,349D349D00C32D89
217517827,456,0,43FF0000FFFF3C00
217518033,241,0,4A4905400000
217518147,568,0,6B
217518351,711,0,033FB2BF6000
217518592,844,0,F9AC000000190FFC
217518763,866,0,00000000
217518983,995,0,C7C76CA56901C7
217519133,554,0,8D8802
217519385,171,0,0000000000000000
217519549,199,0,43EF785D
217519684,211,0,2C06
217519956,390,0,04005D0800017F
217520513,311,0,0F0196B202F31009
217522875,499,0,003C00
217523593,189,0,01B813F1B800FF
217523831,170,0,2C072C070253F800
217523983,479,0,800200
217524185,190,0,02430005ABBD
217524429,501,0,0C0C000400000900
217524674,201,0,8000002000011800
217524918,961,0,0765F78000000000
217525158,493,0,01A9000000001B8A
217525382,495,0,00000000
217526496,193,0,601D7CBE2331CDCA
217526721,197,0,E38B18DA2258B7B9
217526935,209,0,817ABE8433CB00
217527182,456,0,83FF0000FFFE3BFF
217527419,485,0,5CEF405000000217
217527663,489,0,0FFC000E00000000
217527906,562,0,0000200800120022
217528107,241,0,564600400000
217528221,568,0,6B
217530582,313,0,0000000000000000
217531822,171,0,0000000000000000
217531999,199,0,43EF785D
217532145,211,0,2C06
217532368,390,0,04005D0800017F
217536320,170,0,2C072C070453F700
217536551,193,0,701D7CBE3331CDCA
217536751,190,0,06430005ABBC
217536974,197,0,F38B18DA3258B7B9
217537214,201,0,8000002700011800
217537432,209,0,C17AFE8333CA00
217537563,389,0,1819
217537794,417,0,00004100000000
217537997,241,0,624600400000
217538111,419,0,00
217538340,454,0,349D349D00032D8C
217538553,426,0,08662694663000
217538794,456,0,C3FF0000FFFD3BFE
217539028,451,0,06630662FF300001
217539265,485,0,5CEF407000000237
217539503,452,0,4A62C073040005FE
217539743,493,0,01A9000000001B8A
217539937,453,0,2C072C07B25C
217540110,495,0,00000000
217540323,500,0,000000000000
217540545,481,0,000000000218D0
217540660,568,0,6B
217540814,647,0,C10001
217541007,840,0,0000000000
217541243,707,0,066306620000CA00
217541435,842,0,0000000000
217541683,560,0,0000300000001FFD
217542405,711,0,033FB2BF6000
217542998,810,0,0A31B73565C4CEBA
217544234,171,0,0000000000000000
217544411,199,0,43EF785D
217544547,211,0,2C06
217544770,390,0,04005D0800017F
217546465,328,0,00
217546699,485,0,5CEF4010000001D7
217546933,193,0,401D7CBE0331CDCA
217547160,197,0,C38B18DA0258B7B9
217547373,209,0,017A3E8633CD00
217547623,456,0,03FF000000003C01
217547870,489,0,0FFC000E00000000
217548070,241,0,7E4700400000
217548270,532,0,061263EB6C35
217548490,189,0,01B813F1B800FF
217548603,568,0,6B
217548755,479,0,800200
217548990,170,0,2C072C070653F600
217549234,501,0,0C0C000400000900
217549435,190,0,0A430005ABBB
217549662,761,0,00010018000900
217549909,201,0,8000002A00011800
217550111,381,0,222462FF0000
217550352,493,0,01A9000000001B8A
217550582,1912,0,00310000000000
217550757,495,0,00000000
217550911,499,0,407C00
217556549,485,0,5CEF4030000001F7
217556800,171,0,0000000000000000
217557031,193,0,501D7CBE1331CDCA
217557256,197,0,D38B18DA1258B7B9
217557418,199,0,43EF785D
217557631,209,0,417A7E8533CC00
217557764,211,0,2C06
217557968,241,0,4A4600400000
217558098,389,0,1819
217558320,390,0,04005D0800017F
217558548,454,0,349D349D00432D8B
217558793,456,0,43FF0000FFFF3C00
217559034,508,0,0231FF91017B027E
217559205,528,0,00000000
217559319,568,0,6B
217561625,170,0,2C072C070053F900
217561830,190,0,0E430005ABBA
217562076,201,0,8000002D00011800
217562337,493,0,01A9000000001B8A
217562567,417,0,00004100000000
217562738,495,0,00000000
217562856,419,0,00
217563072,426,0,08662694663000
217563363,451,0,06630662FF000000
217563603,452,0,6D62C073060003FD
217563800,453,0,2C072C07B25C
217564014,500,0,000000000000
217564168,647,0,000001
217566538,193,0,601D7CBE2331CDCA
217566763,197,0,E38B18DA2258B7B9
217566977,209,0,817ABE8433CB00
217567224,456,0,83FF0000FFFE3BFF
217567459,485,0,5CEF405000000217
217567706,489,0,0FFC000E00000000
217567822,568,0,6B
217568023,241,0,564600400000
217568226,711,0,033FB3BF6000
217568464,844,0,E1A9000000190FFC
217568637,866,0,00000000
217569100,564,0,0000000000
217569404,171,0,0000000000000000
217569568,199,0,43EF785D
217569704,211,0,2C06
217569958,390,0,04005D0800017F
217570518,481,0,00000000031CC0
217570874,1275,0,000000
217571099,1905,0,002B0000000000
217573060,497,0,A21200000800007A
217573625,189,0,01B813F1B800FF
217573862,170,0,2C072C070253F800
217574013,479,0,800200
217574216,190,0,02430005ABBD
217574457,501,0,0C0C000400000900
217574701,201,0,8000002000011800
217574945,493,0,01A9000000001B8A
217575120,495,0,00000000
217575524,1009,0,009B5108144F0E5B
217576544,485,0,5CEF407000000237
217576773,193,0,701D7CBE3331CDCA
217576996,197,0,F38B18DA3258B7B9
217577213,209,0,C17AFE8333CA00
217577344,389,0,1819
217577572,454,0,349D349D00832D8A
217577814,456,0,C3FF0000FFFD3BFE
217578016,241,0,624905400000
217578254,562,0,0000200800120022
217578369,568,0,6B
217579182,386,0,11FB010000000000
217580366,304,0,02
217581804,171,0,0000000000000000
217581981,199,0,43EF785D
217582115,211,0,2C06
217582350,390,0,04005D0800017F
217582578,1519,0,FE35C9FB79FF149B
217582899,499,0,80BC00
217585477,969,0,0706000000000000
217586295,193,0,401D7CBE0331CDCA
217586529,170,0,2C072C070453F700
217586753,197,0,C38B18DA0258B7B9
217586954,190,0,06430005ABBC
217587166,209,0,017A3E8633CD00
217587410,201,0,8000002700011800
217587641,417,0,00004100000000
217587891,456,0,03FF000000003C01
217588093,241,0,7E4700400000
217588207,419,0,00
217588441,485,0,5CEF4010000001D7
217588656,426,0,08662694663000
217588901,489,0,0FFC000E00000000
217589134,451,0,06630662FF100003
217589376,493,0,01A9000000001B8A
217589618,452,0,0062C07300000000
217589791,495,0,00000000
217589987,453,0,2C072C07B25C
217590099,568,0,6B
217590312,500,0,000000000000
217590505,840,0,0000000000
217590655,320,0,520201
217590808,647,0,430001
217591001,842,0,0000000000
217591255,560,0,0000000000000000
217591492,707,0,066306620000CA00
217591719,1519,0,FDBF02AAAAAAAAAA
217591965,977,0,014E800020000000
217592191,979,0,8000200000003A
217592400,988,0,81000A000000
217592601,711,0,033FB4BF6000
217592839,1001,0,00001929000018ED
217593024,352,0,DF7311FB03
217594299,171,0,0000000000000000
217594495,199,0,43EF785D
217594664,211,0,2C06
217594889,390,0,04005D0800017F
217595127,546,0,00998000003832
217595367,550,0,0A00000000FB9D00
217595610,558,0,A000000000006A02
217595820,1105,0,000000000000
217596548,485,0,5CEF4030000001F7
217596780,193,0,501D7CBE1331CDCA
217597005,197,0,D38B18DA1258B7B9
217597220,209,0,417A7E8533CC00
217597351,389,0,181A
217597578,454,0,349D349D00C32D89
217597827,456,0,43FF0000FFFF3C00
217598027,241,0,4A4700400000
217598233,532,0,001403EC0000
217598347,568,0,6B
217598572,761,0,00010718000A07
217598792,189,0,01B813F1B800FF
217599027,170,0,2C072C070653F600
217599178,479,0,800200
217599377,190,0,0A430005ABBB
217599622,501,0,0C0C000400000900
217599871,201,0,8000002A00011800
217600111,493,0,01A9000000001B8A
217600294,495,0,00000000
217600907,298,0,10E0706C000010A1
217603071,481,0,000000000010F0
217605449,1221,0,0000000000
217606551,485,0,5CEF405000000217
217606801,171,0,0000000000000000
217607029,193,0,601D7CBE2331CDCA
217607254,197,0,E38B18DA2258B7B9
217607416,199,0,43EF785D
217607630,209,0,817ABE8433CB00
217607760,211,0,2C06
217608009,456,0,83FF0000FFFE3BFF
217608208,241,0,564700400000
217608432,390,0,04005D0800017F
217608677,489,0,0FFC000E00000000
217608911,508,0,0235FFA1017B529C
217609081,528,0,020001FF
217609270,566,0,0000540008
217609384,568,0,6B
217609630,989,0,0000009F88020000
217610533,309,0,02001362210D1302
217611411,170,0,2C072C070053F900
217611616,190,0,0E430005ABBA
217611862,201,0,8000002D00011800
217612123,493,0,01A9000000001B8A
217612354,417,0,00004100000000
217612525,495,0,00000000
217612643,419,0,00
217612926,426,0,08662694663000
217613082,499,0,C0FC00
217613316,451,0,06630662FF200002
217613558,452,0,2762C073020007FF
217613756,453,0,2C072C07B25C
217613972,500,0,000000000000
217614124,647,0,820001
217615472,1257,0,E100009DD700
217616544,485,0,5CEF407000000237
217616773,193,0,701D7CBE3331CDCA
217616996,197,0,F38B18DA3258B7B9
217617213,209,0,C17AFE8333CA00
217617344,389,0,1819
217617572,454,0,349D349D00032D8C
217617815,456,0,C3FF0000FFFD3BFE
217618017,241,0,624600400000
217618131,568,0,6B
217618333,711,0,033FB4BF6000
217618573,844,0,E9AA000000190FFC
217618747,866,0,00000000
217618966,995,0,C7C76CA56901C7
217619116,554,0,CCBC01
217619436,171,0,0000000000000000
217619599,199,0,43EF785D
217619735,211,0,2C06
217619957,390,0,04005D0800017F
217620553,311,0,0F0196B102F31009
217622978,1249,0,4855313033393434
217623635,189,0,01B813F1B800FF
217623875,170,0,2C072C070253F800
217624027,479,0,800200
217624226,190,0,02430005ABBD
217624471,501,0,0C0C000400000900
217624715,201,0,8000002000011800
217624959,961,0,0765F78000000000
217625200,493,0,01A9000000001B8A
217625427,1225,0,40320000000000
217625598,495,0,00000000
217625798,1322,0,03241C3C403C
217626027,1910,0,00170000000000
217626518,193,0,401D7CBE0331CDCA
217626744,197,0,C38B18DA0258B7B9
217626956,209,0,017A3E8633CD00
217627206,456,0,03FF000000003C01
217627440,485,0,5CEF4010000001D7
217627684,489,0,0FFC000E00000000
217627927,562,0,0000200800120022
217628134,241,0,7E4600400000
217628248,568,0,6B
217629056,1273,0,000000
217630625,313,0,0000000000000000
217631832,171,0,0000000000000000
217631998,199,0,43EF785D
217632132,211,0,2C06
217632358,390,0,04005D0800017F
217633024,481,0,000000000114E0
217634362,289,0,0000000000000000
217635484,1300,0,4731524336533530
217636386,170,0,2C072C070453F700
217636616,193,0,501D7CBE1331CDCA
217636818,190,0,06430005ABBC
217637041,197,0,D38B18DA1258B7B9
217637283,201,0,8000002700011800
217637499,209,0,417A7E8533CC00
217637627,389,0,1819
217637858,417,0,00004100000000
217638062,241,0,4A4905400000
217638179,419,0,00
217638407,454,0,349D349D00432D8B
217638618,426,0,08662694663000
217638865,456,0,43FF0000FFFF3C00
217639099,451,0,06630662FF300001
217639338,485,0,5CEF4030000001F7
217639576,452,0,4A62C073040005FE
217639818,493,0,01A9000000001B8A
217640016,453,0,2C072C07B25C
217640185,495,0,00000000
217640397,500,0,000000000000
217640554,499,0,003C00
217640670,568,0,6B
217640824,647,0,C10001
217641015,840,0,0000000000
217641254,707,0,066306620000CA00
217641446,842,0,0000000000
217641697,560,0,0000100000001FFF
217642343,711,0,033FB4BF6000
217643034,810,0,0A31B73565C4CEBA
217644309,171,0,0000000000000000
217644493,199,0,43EF785D
217644661,211,0,2C06
217644885,390,0,04005D0800017F
217645446,1323,0,9A189919
217646552,485,0,5CEF405000000217
217646784,193,0,601D7CBE2331CDCA
217647009,197,0,E38B18DA2258B7B9
217647221,209,0,817ABE8433CB00
217647467,456,0,83FF0000FFFE3BFF
217647713,489,0,0FFC000E00000000
217647920,532,0,021423EB241F
217648123,241,0,564600400000
217648236,568,0,6B
217648459,761,0,00010A18000A0A
217648679,189,0,01B813F1B800FF
217648915,170,0,2C072C070653F600
217649067,479,0,800200
217649267,190,0,0A430005ABBB
217649469,381,0,222462FF0000
217649713,201,0,8000002A00011800
217649960,501,0,0C0C000400000900
217650200,493,0,01A9000000001B8A
217650382,495,0,00000000
217650730,1328,0,00000000
217656534,193,0,701D7CBE3331CDCA
217656784,171,0,0000000000000000
217657006,197,0,F38B18DA3258B7B9
217657165,199,0,43EF785D
217657385,209,0,C17AFE8333CA00
217657517,211,0,2C06
217657646,389,0,1819
217657872,390,0,04005D0800017F
217658072,241,0,624600400000
217658301,454,0,349D349D00832D8A
217658541,456,0,C3FF0000FFFD3BFE
217658775,485,0,5CEF407000000237
217659010,508,0,023AFF8C017BA296
217659179,528,0,040001FE
217659326,567,0,221203
217659442,568,0,6B
217660549,481,0,000000000218D0
217661631,170,0,2C072C070053F900
217661835,190,0,0E430005ABBA
217662082,201,0,8000002D00011800
217662342,493,0,01A9000000001B8A
217662572,417,0,00004100000000
217662743,495,0,00000000
217662860,419,0,00
217663077,426,0,08662694663000
217663359,451,0,06630662FF000000
217663598,452,0,6D62C073060003FD
217663795,453,0,2C072C07B25C
217664010,500,0,000000000000
217664166,647,0,000001
217664380,1005,0,0000000000FF
217666548,485,0,5CEF4010000001D7
217666780,193,0,401D7CBE0331CDCA
217667009,197,0,C38B18DA0258B7B9
217667219,209,0,017A3E8633CD00
217667469,456,0,03FF000000003C01
217667718,489,0,0FFC000E00000000
217667831,568,0,6B
217668032,241,0,7E4700400000
217668235,711,0,033FB4BF6000
217668473,844,0,F1AB000000190FFC
217668647,866,0,00000000
217669116,564,0,0000000000
217669435,171,0,0000000000000000
217669598,199,0,43EF785D
217669734,211,0,2C06
217669968,390,0,04005D0800017F
217670602,497,0,A21200000800007A
217672940,499,0,407C00
217673673,189,0,01B813F1B800FF
217673909,170,0,2C072C070253F800
217674061,479,0,800200
217674261,190,0,02430005ABBD
217674506,501,0,0C0C000400000900
217674750,201,0,8000002000011800
217674994,493,0,01A9000000001B8A
217675166,495,0,00000000
217675505,1105,0,000000000000
217676537,193,0,501D7CBE1331CDCA
217676762,197,0,D38B18DA1258B7B9
217676977,209,0,417A7E8533CC00
217677105,389,0,1819
217677336,454,0,349D349D00C32D89
217677582,456,0,43FF0000FFFF3C00
217677823,485,0,5CEF4030000001F7
217678064,562,0,0000200800120022
217678264,241,0,4A4700400000
217678378,568,0,6B
217679176,386,0,11FB010000000000
217680641,969,0,0706000000000000
217681805,171,0,0000000000000000
217681981,199,0,43EF785D
217682127,211,0,2C06
217682353,390,0,04005D0800017F
217686280,193,0,601D7CBE2331CDCA
217686515,170,0,2C072C070453F700
217686739,197,0,E38B18DA2258B7B9
217686939,190,0,06430005ABBC
217687152,209,0,817ABE8433CB00
217687395,201,0,8000002700011800
217687625,417,0,00004100000000
217687872,456,0,83FF0000FFFE3BFF
217688075,241,0,564600400000
217688189,419,0,00
217688423,485,0,5CEF415000000218
217688637,426,0,08662694663000
217688883,489,0,0FFC000E00000000
217689115,451,0,06630662FF100003
217689356,493,0,01A9000000001B8A
217689599,452,0,0062C07300000000
217689770,495,0,00000000
217689966,453,0,2C072C07B25C
217690081,568,0,6B
217690294,500,0,000000000000
217690486,840,0,0000000000
217690669,352,0,DF7311FB03
217690824,647,0,430001
217691015,842,0,0000000000
217691263,560,0,0000200000001FFE
217691501,707,0,066306620000CA00
217691750,977,0,014E800020000000
217691974,979,0,800020003FFF3A
217692185,988,0,81000A000000
217692389,711,0,033FB5BF6000
217692627,1001,0,00001929000018ED
217693090,481,0,00000000031CC0
217694391,171,0,0000000000000000
217694566,199,0,43EF785D
217694702,211,0,2C06
217694953,390,0,04005D0800017F
217695173,546,0,0099C000003832
217695420,558,0,F000000000006A03
217696541,485,0,5CEF407000000237
217696776,193,0,701D7CBE3331CDCA
217696996,197,0,F38B18DA3258B7B9
217697216,209,0,C17AFE8333CA00
217697347,389,0,1819
217697575,454,0,349D349D00032D8C
217697816,456,0,C3FF0000FFFD3BFE
217698017,532,0,041443EA482A
217698216,241,0,624905400000
217698330,568,0,6B
217698558,761,0,00010D18000A0D
217698778,189,0,01B813F1B800FF
217699010,170,0,2C072C070653F600
217699164,479,0,800200
217699364,190,0,0A430005ABBB
217699608,501,0,0C0C000400000900
217699853,201,0,8000002A00011800
217700095,493,0,01A9000000001B8A
217700292,495,0,00000000
217700859,298,0,10E0706C000010B1
217703008,499,0,80BC00
217706546,485,0,5CEF4010000001D7
217706781,193,0,401D7CBE0331CDCA
217707030,171,0,0000000000000000
217707258,197,0,C38B18DA0258B7B9
217707419,199,0,43EF785D
217707629,209,0,017A3E8633CD00
217707763,211,0,2C06
217708012,456,0,03FF000000003C01
217708214,241,0,7E4700400000
217708437,390,0,04005D0800017F
217708683,489,0,0FFC000E00000000
217708919,508,0,0217FFAA017BF29B
217709090,528,0,060001FD
217709281,566,0,00004E0010
217709395,568,0,6B
217709640,989,0,0000009F88020000
217709812,1280,0,303001F4
217710580,309,0,02001362210D1302
217711411,170,0,2C072C070053F900
217711615,190,0,0E430005ABBA
217711859,201,0,8000002D00011800
217712122,493,0,01A9000000001B8A
217712352,417,0,00004100000000
217712526,495,0,00000000
217712640,419,0,00
217712926,426,0,08662694663000
217713162,451,0,06630662FF200002
217713419,452,0,2762C073020007FF
217713619,453,0,2C072C07B25C
217713834,500,0,000000000000
217713986,647,0,820001
217716547,485,0,5CEF4030000001F7
217716780,193,0,501D7CBE1331CDCA
217717004,197,0,D38B18DA1258B7B9
217717216,209,0,417A7E8533CC00
217717347,389,0,1819
217717574,454,0,349D349D00432D8B
217717823,456,0,43FF0000FFFF3C00
217717936,568,0,6B
217718138,241,0,4A4700400000
217718338,711,0,033FB5BF6000
217718579,844,0,F9AC000000190FFC
217718752,866,0,00000000
217718972,995,0,C7C76CA56901C7
217719124,554,0,0FA000
217719436,171,0,0000000000000000
217719600,199,0,43EF785D
217719736,211,0,2C06
217719961,390,0,04005D0800017F
217720595,311,0,0F0196B102F31009
217723074,481,0,000000000010F0
217723647,189,0,01B813F1B800FF
217723883,170,0,2C072C070253F800
217724035,479,0,800200
217724238,190,0,02430005ABBD
217724482,501,0,0C0C000400000900
217724724,201,0,8000002000011800
217724971,961,0,0765F78000000000
217725208,493,0,01A9000000001B8A
217725424,495,0,00000000
217726295,308,0,02A8A592
217726526,193,0,601D7CBE2331CDCA
217726748,197,0,E38B18DA2258B7B9
217726962,209,0,817ABE8433CB00
217727209,456,0,83FF0000FFFE3BFF
217727446,485,0,5CEF405000000217
217727690,489,0,0FFC000E00000000
217727933,562,0,0000200800120022
217728135,241,0,564600400000
217728248,568,0,6B
217729204,1907,0,00280000000000
217730594,313,0,0000000000000000
217731831,171,0,0000000000000000
217732006,199,0,43EF785D
217732234,1922,0,00570000000000
217732367,211,0,2C06
217732590,390,0,04005D0800017F
217732961,499,0,C0FC00
217736326,170,0,2C072C070453F700
217736557,193,0,701D7CBE3331CDCA
217736755,190,0,06430005ABBC
217736978,197,0,F38B18DA3258B7B9
217737221,201,0,8000002700011800
217737440,209,0,C17AFE8333CA00
217737570,389,0,1819
217737798,417,0,00004100000000
217738028,454,0,349D349D00832D8A
217738230,241,0,624600400000
217738347,419,0,00
217738587,456,0,C3FF0000FFFD3BFE
217738801,426,0,08662694663000
217739035,485,0,5CEF407000000237
217739268,451,0,06630662FF300001
217739510,493,0,01A9000000001B8A
217739748,452,0,4A62C073040005FE
217739921,495,0,00000000
217740116,453,0,2C072C07B25C
217740230,568,0,6B
217740442,500,0,000000000000
217740670,810,0,0A31B73565C4CEBA
217740824,647,0,C10001
217741014,840,0,0000000000
217741253,707,0,066306620000CA00
217741445,842,0,0000000000
217741693,560,0,0000300000001FFD
217741933,1017,0,00000000510C6218
217742067,1019,0,0019
217742301,1020,0,4813135B5B205B5B
217742506,711,0,033FB6BF6000
217744403,171,0,0000000000000000
217744581,199,0,43EF785D
217744729,211,0,2C06
217744954,390,0,04005D0800017F
217746546,485,0,5CEF4010000001D7
217746875,193,0,401D7CBE0331CDCA
217747098,197,0,C38B18DA0258B7B9
217747312,209,0,017A3E8633CD00
217747562,456,0,03FF000000003C01
217747808,489,0,0FFC000E00000000
217748006,532,0,061263EB6C35
217748214,241,0,7E4600400000
217748328,568,0,6B
217748556,761,0,00010018000900
217748776,189,0,01B813F1B800FF
217749010,170,0,2C072C070653F600
217749214,381,0,222462FF0000
217749414,190,0,0A430005ABBB
217749566,479,0,800200
217749810,201,0,8000002A00011800
217750055,501,0,0C0C000400000900
217750297,493,0,01A9000000001B8A
217750486,495,0,00000000
217750834,481,0,000000000114E0
217756547,485,0,5CEF4030000001F7
217756798,171,0,0000000000000000
217757030,193,0,501D7CBE1331CDCA
217757254,197,0,D38B18DA1258B7B9
217757413,199,0,43EF785D
217757629,209,0,417A7E8533CC00
217757760,211,0,2C06
217757890,389,0,181A
217758095,241,0,4A4905400000
217758318,390,0,04005D0800017F
217758546,454,0,349D349D00C32D89
217758795,456,0,43FF0000FFFF3C00
217759038,508,0,024BFF7C017B0283
217759209,528,0,00000000
217759323,568,0,6B
217760478,499,0,003C00
217761652,170,0,2C072C070053F900
217761853,190,0,0E430005ABBA
217762101,201,0,8000002D00011800
217762364,493,0,01A9000000001B8A
217762594,417,0,00004100000000
217762765,495,0,00000000
217762881,419,0,00
217763099,426,0,08662694663000
217763378,451,0,06630662FF000000
217763617,452,0,6D62C073060003FD
217763817,453,0,2C072C07B25C
217764032,500,0,000000000000
217764185,647,0,000001
217766535,193,0,601D7CBE2331CDCA
217766760,197,0,E38B18DA2258B7B9
217766975,209,0,817ABE8433CB00
217767221,456,0,83FF0000FFFE3BFF
217767456,485,0,5CEF415000000218
217767703,489,0,0FFC000E00000000
217767816,568,0,6B
217768018,711,0,033FB6BF6000
217768219,241,0,564600400000
217768466,844,0,E1AA0000001A0FFC
217768637,866,0,00000000
217769095,564,0,0000000000
217769476,171,0,0000000000000000
217769704,199,0,43EF785D
217769861,211,0,2C06
217770087,390,0,04005D0800017F
217770643,497,0,A21200000800007A
217773021,1105,0,000000000000
217773725,170,0,2C072C070253F800
217773946,189,0,01B813F1B800FF
217774146,190,0,02430005ABBD
217774299,479,0,800200
217774540,201,0,8000002000011800
217774785,501,0,0C0C000400000900
217775026,493,0,01A9000000001B8A
217775200,495,0,00000000
217776539,485,0,5CEF407000000237
217776771,193,0,701D7CBE3331CDCA
217776991,197,0,F38B18DA3258B7B9
217777211,209,0,C17AFE8333CA00
217777342,389,0,181A
217777570,454,0,349D349D00032D8C
217777810,456,0,C3FF0000FFFD3BFE
217778050,562,0,0000200800120022
217778254,241,0,624700400000
217778368,568,0,6B
217779167,386,0,11FB010000000000
217780672,481,0,000000000218D0
217781808,171,0,0000000000000000
217781985,199,0,43EF785D
217782119,211,0,2C06
217782347,390,0,04005D0800017F
217782578,1519,0,FE35C9FBA5FF229A
217783066,969,0,0706000000000000
217786381,170,0,2C072C070453F700
217786614,193,0,401D7CBE0331CDCA
217786813,190,0,06430005ABBC
